Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
34	0.9593253012048192	0.0006310973407286	0.9996200839385744	0.7593114456959956	1.6608338398760714	0.1201211190361282	50	refuse	Skin	RAC1
35	0.9597520267048164	0.0010578228407257	0.9993297797080763	0.6409851140946171	1.5777921478822676	0.1201211190361282	50	refuse	Skin	RAC1
36	0.9571157495256168	-0.0015784543384739	1.0010536280390097	0.1786289292483567	1.4989025404881542	0.124715179234506	50	refuse	Skin	RAC1
37	0.9639091044111094	0.0052149005470187	0.9963444391056728	0.8116446362433962	1.4239574134637465	0.124715179234506	50	refuse	Skin	RAC1
38	0.9597405075367296	0.001046303672639	0.9992268403160316	0.4976144425656045	1.3527595427905592	0.1201211190361282	50	refuse	Skin	RAC1
39	0.9471947194719472	-0.0114994843921434	1.008988323102839	0.8597980288893772	1.285121565651031	0.1201211190361282	50	refuse	Skin	RAC1
40	0.9590632140137092	0.0003690101496184	0.9996977927610718	0.4421131654910076	1.2208654873684794	0.1201211190361282	50	refuse	Skin	RAC1
41	0.960694523945812	0.0020003200817212	0.9982768082070328	0.9579359083142054	1.1598222130000555	0.1201211190361282	50	refuse	Skin	RAC1
42	0.9588326246617704	0.0001384207976797	0.9998743799272074	0.9141524827492212	1.1018311023500529	0.1201211190361282	50	refuse	Skin	RAC1
43	0.958904109589041	0.0002099057249503	0.9997994871977376	0.6031261454496538	1.04673954723255	0.124715179234506	50	refuse	Skin	RAC1
44	0.959762406591301	0.0010682027272103	0.99892636118918	0.6597301537369684	0.9944025698709223	0.1201211190361282	50	refuse	Skin	RAC1
45	0.9584597875569044	-0.0002344163071862	1.0002481737605176	0.4410091001586615	0.9446824413773764	0.124715179234506	50	refuse	Skin	RAC1
46	0.9591443438042012	0.0004501399401105	0.9994985482068957	0.5360675201199172	0.8974483193085074	0.1201211190361282	50	refuse	Skin	RAC1
47	0.9596687773989284	0.0009745735348377	0.998857560096278	0.0399659466511141	0.852575903343082	0.1201211190361282	50	refuse	Skin	RAC1
48	0.9592147894034686	0.0005205855393779	0.9993574663464512	0.9939741596034352	0.8099471081759279	0.1201211190361282	50	refuse	Skin	RAC1
49	0.9596687773989284	0.0009745735348377	0.9987342167546296	0.6595067198291558	0.7694497527671315	0.1201211190361282	50	refuse	Skin	RAC1
50	0.9572892938496584	-0.0014049100144323	1.0019238094510097	0.0968572655957171	0.7309772651287748	0.124715179234506	50	refuse	Skin	RAC1
51	0.9567164179104478	-0.0019777859536428	1.0028521371935948	0.88793117770099	0.694428401872336	0.124715179234506	50	refuse	Skin	RAC1
